index	link	name	rating	review	price	categories	neighborhood	road	city	postcode	phone	feedback
124	http://www.yelp.com//biz/25-degrees-los-angeles	25 Degrees	stars_4	1284	$$	burgers	Hollywood	7000 Hollywood Blvd	Los Angeles	90028	(323) 785-7244	"Hands-down the best sweet potato fries I've ever had. \xc2\xa0\xe2\x80\xa2 \xc2\xa0the onion rings were soo delicious and not over-breaded. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Guinness Milkshake alone deserves the five stars."
125	http://www.yelp.com//biz/spicy-bbq-restaurant-los-angeles	Spicy BBQ Restaurant	stars_4_half	316	$$	bbq, thai	East Hollywood	5101 Santa Monica Blvd	Los Angeles	90029	(323) 663-4211	'I highly recommend the spicy jackfruit and the BBQ pork. \xc2\xa0\xe2\x80\xa2 \xc2\xa0This place is all about Northern Thai cusine. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The pork patties, khao soi and glass noodles were all amazing.'
126	http://www.yelp.com//biz/the-must-los-angeles-2	The Must	stars_4	98	$$	salad, newamerican, sandwiches	Downtown	117 Winston St	Los Angeles	90013	(213) 628-2000	'Smashed tater tots- \xc2\xa0What was so great about this. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Pork pie is delicious and so is the Pinot Noir. \xc2\xa0\xe2\x80\xa2 \xc2\xa02 \xc2\xa0Amazing appetizers and drinks, happy hour was a great value also.'
127	http://www.yelp.com//biz/emc-seafood-and-raw-bar-los-angeles	EMC Seafood &amp; Raw Bar	stars_4	753	$$	seafood, raw_food	Koreatown, Wilshire Center	3500 W 6th St	Los Angeles	90020	(213) 351-9988	'i cant wait to go back and eat some more oysters. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I cant wait to come back for happy hour next time. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I highly recommend the lobster roll and of course, oysters.'
128	http://www.yelp.com//biz/all-angolo-pizza-and-pasta-los-angeles	All\xe2\x80\x99 Angolo Pizza &amp; Pasta	stars_4_half	349	$$	pizza, italian	Koreatown, Wilshire Center	4050 W 3rd St	Los Angeles	90020	(213) 368-7888	'I order the pizza Emiliana and the cannelloni both very delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Penne alla Boscaiola - this is the only pasta i get lol. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Great Italian food and thin crust european style pizza in\xe2\x80\xa6'
129	http://www.yelp.com//biz/sea-dragon-chinese-restaurant-los-angeles	Sea Dragon Chinese Restaurant	stars_4_half	96	$	chinese	Koreatown	101 S Vermont Ave	Los Angeles	90004	(213) 382-9993	"Mapa' tofu is on point and orange chicken can't get any better. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The egg rolls are the best I've ever had, btw. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The chow mein was delicious, the noodles were not dried out nor..."
130	http://www.yelp.com//biz/fat-sals-deli-los-angeles-3	Fat Sal\xe2\x80\x99s Deli	stars_4	326	$$	sandwiches, burgers, hotdog	Hollywood	1300 N Highland Ave	Los Angeles	90028	(855) 682-4373	'I ordered the Fat Texas BBQ and omg, it was amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Mmm buffalo chicken, french fries, mozzarella sticks, mmmm. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Fat Jerry is a wonderful cheesesteak as its foundation.'
131	http://www.yelp.com//biz/carlitos-gardel-restaurant-los-angeles	Carlitos Gardel Restaurant	stars_4_half	473	$$$	argentine, steak	Beverly Grove	7963 Melrose Ave	Los Angeles	90046	(323) 655-0891	"I especially love the gnocchi and garlic fries. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I also loved their dulce de leche chocolate cake. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Don't forget to order the Papas Fritas Provenzal."
132	http://www.yelp.com//biz/churros-calientes-los-angeles	Churros Calientes	stars_4_half	759	$	spanish, desserts, mexican	Sawtelle	11521 Santa Monica Blvd	Los Angeles	90025	(424) 248-3890	"hands down best churro and hot chocolate in los angeles. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Can't wait to go back and try a new type of churro. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I highly recommend the guava and cream cheese dipping sauce."
133	http://www.yelp.com//biz/la-cevicheria-los-angeles	La Cevicheria	stars_4	448	$$	seafood	Arlington Heights	3809 W Pico Blvd	Los Angeles	90019	(323) 732-1253	"I'm definitely coming back and trying the Peruvian Ceviche. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The bloody clams paired with the limemade made a great dinner. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Hands down the best fish tacos I have ever had."
134	http://www.yelp.com//biz/stella-barra-pizzeria-los-angeles	Stella Barra Pizzeria	stars_4_half	380	$$	pizza	Hollywood	6372 W Sunset Blvd	Los Angeles	90028	(323) 301-4001	'For meat eaters, the prosciutto and farm egg pizza is delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Shaved mushroom thyme, rosemary, on thin roman style crust. \xc2\xa0\xe2\x80\xa2 \xc2\xa0You also must try the salted chocolate chip cookie.'
135	http://www.yelp.com//biz/marugame-monzo-los-angeles-2	Marugame Monzo	stars_4	727	$$	japanese	Little Tokyo, Downtown	329 E 1st St	Los Angeles	90012	(213) 346-9762	"I can't wait to come back and try all the signature udon dishes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Definitely going back for Mentai Squid Butter Udon. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Beef Tataki (12.97) Wow, beautiful plate presentation."
136	http://www.yelp.com//biz/melachias-savory-meals-los-angeles	Melachia\xe2\x80\x99s Savory Meals	stars_4_half	44	$	burgers, soulfood	Baldwin Hills/Crenshaw	3745 S La Brea Ave	Los Angeles	90016	(323) 299-9173	'The kale salad has a yummy dressing on it. \xc2\xa0\xe2\x80\xa2 \xc2\xa07$ for a pulled pork sandwich piled with 2" of meat with a side. \xc2\xa0\xe2\x80\xa2 \xc2\xa0it\'s HIDDEN BEHIND CHASE BANK and CALIFORNIA STEAK AND FRIES.'
137	http://www.yelp.com//biz/the-golden-state-los-angeles	The Golden State	stars_4	972	$$	burgers, gastropubs, sandwiches	Fairfax	426 N Fairfax Ave	Los Angeles	90036	(323) 782-8331	"Gotta try their sweet potato wedges with the garlic aioli. \xc2\xa0\xe2\x80\xa2 \xc2\xa0You'll definitely want to try both the regular and curry ketchup. \xc2\xa0\xe2\x80\xa2 \xc2\xa0beer float - with scoops pistachio ice cream - nice."
138	http://www.yelp.com//biz/chunju-han-il-kwan-los-angeles	Chunju Han-il Kwan	stars_4	371	$$	korean	Koreatown, Wilshire Center	3450 W 6th St	Los Angeles	90020	(213) 480-1799	'Everyone suggest that they have the best \xc2\xa0budae jjigae \xc2\xa0so. \xc2\xa0\xe2\x80\xa2 \xc2\xa0love love love all the different and many many side dishes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I recommend some Jak Gok Bap (purple rice) to pair with the\xe2\x80\xa6'
139	http://www.yelp.com//biz/eat-drink-americano-los-angeles-2	Eat Drink Americano	stars_4	281	$$	gastropubs, newamerican	Arts District, Downtown	923 E 3rd St	Los Angeles	90013	(213) 620-0781	'Honey blond ale to go pair with braised oxtail sliders. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Our favorite was definitely the Soft Shell Crab Sandwich. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Steak tartare with mustard ice cream - Another favorite of ours.'
140	http://www.yelp.com//biz/cleo-los-angeles	Cleo	stars_4	939	$$$	mediterranean, venues, tapasmallplates	Hollywood	1717 Vine St	Los Angeles	90028	(323) 962-1711	'Sticky toffee pudding - to die for, definitely the best dessert. \xc2\xa0\xe2\x80\xa2 \xc2\xa0and the redbury hotel was really cool and eclectic, too. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Lebaneh with feta - think, sour, fresh bread with fresh dip.'
141	http://www.yelp.com//biz/bossa-nova-brazilian-cuisine-los-angeles-4	Bossa Nova on Sunset	stars_4	1606	$$	brazilian	Hollywood	7181 W Sunset Blvd	Los Angeles	90046	(323) 436-7999	"Traditional Chicken Breast with black beans/rice/plantains. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I've never had Yucca flour before, but it added amazing flavor. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Great late night place as well as for\xe2\x80\xa6"
142	http://www.yelp.com//biz/craft-los-angeles	Craft	stars_4	1132	$$$$	newamerican	Century City	10100 Constellation Blvd	Los Angeles	90067	(310) 279-4180	'a dessert amuse bouche of cucumber sorbet and melons. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Roasted Butterball Potatoes Assorted Mushrooms. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Cr\xc3\xa8me Fraiche Panna Cotta, Blood Orange &amp; Honey Almond Tuile.'
143	http://www.yelp.com//biz/kobawoo-house-los-angeles	Kobawoo House	stars_4	582	$$	korean	Koreatown, Wilshire Center	698 S Vermont Ave	Los Angeles	90005	(213) 389-7300	'This is a great place to go with friends and try the bossam. \xc2\xa0\xe2\x80\xa2 \xc2\xa0pork bossam and seafood pancake was sooooo yummmy. \xc2\xa0\xe2\x80\xa2 \xc2\xa0cant wait to go back for more pork belly.'
144	http://www.yelp.com//biz/the-bellevue-steakhouse-los-angeles	The Bellevue Steakhouse	stars_4_half	44	$	streetvendors, mexican	Echo Park	1415 Bellevue Ave	Los Angeles	90026		"I even took my mom here, and even she fell in love with the suadero. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Flavorful meat, flavorful salsa, no other tacos compare. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I've had the carne asada and al pastor, both meats are\xe2\x80\xa6"
145	http://www.yelp.com//biz/mendocino-farms-los-angeles-5	Mendocino Farms	stars_4_half	201	$$	sandwiches, salad	Downtown	735 S Figueroa St	Los Angeles	90071	(213) 430-9040	'I adore the Kurobuta Pork Belly Banh Mi. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I\'ve tried the "Not So Fried Chicken" sandwich, and the Vegan Shwarma. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I came back the next day and got the Steak BLT.'
146	http://www.yelp.com//biz/l-assiette-los-angeles	L\xe2\x80\x99Assiette	stars_4_half	58	$$	steak, french, wine_bars	Fairfax	7166 Melrose Ave	Los Angeles	90046	(323) 274-2319	'We were supposed to go to the sushi place down the street... but found this restaurant randomly on the way, walked in just to check the menu and was greeted by the lovely owner John. We felt\xe2\x80\xa6'
147	http://www.yelp.com//biz/the-sycamore-kitchen-los-angeles-2	The Sycamore Kitchen	stars_4	344	$$	cafes, bakeries	Fairfax	143 S La Brea Ave	Los Angeles	90036	(323) 939-0151	'I highly suggest their salted caramel pecan babka roll. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Pork belly hash: Flavorful and delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Some of the best pastries in town and at shockingly good pricing.'
148	http://www.yelp.com//biz/tacos-el-compita-los-angeles	Tacos El Compita	stars_4_half	76	$	mexican	Mid-Wilshire	4477 W Pico Blvd	Los Angeles	90019		'The carne asada and al pastor were oh wee good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I always go with carne asada tacos, mulitas, or a burrito. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Just found my new favorite taco spot.'
149	http://www.yelp.com//biz/taco-man-los-angeles	Taco Man	stars_4_half	41	$	mexican	Boyle Heights	1602 N Soto St	Los Angeles	90033	(323) 222-6560	"We usually get carne asada tacos, al pastor tacos, and horchata. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I'm usually a carne asada guy so it was delicious here. \xc2\xa0\xe2\x80\xa2 \xc2\xa0They have a bar with great salsas and cucumbers."
150	http://www.yelp.com//biz/plan-check-kitchen-bar-los-angeles	Plan Check Kitchen + Bar	stars_4	216	$$	newamerican, burgers, bars, tradamerican	Beverly Grove	351 N Fairfax Ave	Los Angeles	90036	(310) 288-6500	"Loved the sweet potato waffle fries and the crab dip. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Don't forget to order the cruller donuts. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I had the chef's favorite burger and the beast style fries."
151	http://www.yelp.com//biz/starry-kitchen-x-grand-star-los-angeles	Starry Kitchen x Grand Star	stars_4_half	73	$$	asianfusion	Chinatown	943 N Broadway	Los Angeles	90012	(213) 814-1123	'The tofu balls of course were amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My favorite of course was their Singaporean Chili Crab. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Had the insanely good pork belly fried rice instead.'
152	http://www.yelp.com//biz/bacaro-la-los-angeles	Bacaro LA	stars_4	748	$$	italian, wine_bars	University Park	2308 S Union Ave	Los Angeles	90007	(213) 748-7205	"i can't wait to go back and try the steak and their bread pudding. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My personal favorite is probably the lamb stuffed eggplant. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Bacon and Brie Pizza - very popular and satisfying."
153	http://www.yelp.com//biz/el-huarachito-los-angeles	El Huarachito	stars_4_half	232	$	mexican	Lincoln Heights	3010 N Broadway	Los Angeles	90031	(323) 223-0476	'plato campesino &amp; cafe de olla = best breakfast in the world. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Hands down the best huevos rancheros of my life. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Get their Chilaquiles because they make your stomach HAPPY.'
154	http://www.yelp.com//biz/marios-peruvian-and-seafood-los-angeles	Mario\xe2\x80\x99s Peruvian &amp; Seafood	stars_4	1331	$$	seafood, peruvian	Hancock Park	5786 Melrose Ave	Los Angeles	90038	(323) 466-4181	"Mario's is probably my favorite place to come eat Lomo Saltado. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I'd definitely come back - next time I'll try the ceviche. \xc2\xa0\xe2\x80\xa2 \xc2\xa0If you like sea food try the jalea de mariscos."
155	http://www.yelp.com//biz/olympic-noodle-los-angeles	Olympic Noodle	stars_4	170	$	korean	Arlington Heights	4008 W Olympic Blvd	Los Angeles	90019	(323) 931-0007	"Oh and you can't forget how wonderful the fresh kimchi is. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I've finally found thee best place for chicken noodle soup. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Don't forget the steamed dumplings - they're great."
156	http://www.yelp.com//biz/andres-italian-restaurant-los-angeles	Andre\xe2\x80\x99s Italian Restaurant	stars_4	573	$	italian	Mid-Wilshire	6332 W 3rd St	Los Angeles	90036	(323) 935-1246	'Awesome pasta with huge portions and delicious meat sauce. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Also, make sure to try a piece of their amazing GARLIC BREAD. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Oh make sure to try the gelato ice cream too.'
157	http://www.yelp.com//biz/elf-caf%C3%A9-los-angeles-2	Elf Caf\xc3\xa9	stars_4_half	456	$$	vegetarian	Echo Park	2135 W Sunset Blvd	Los Angeles	90026		'The ability to bring your own wine is also a winner. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Such delicious food that happens to be veg/vegan. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The cornmeal and herb dusted crispy oyster mushrooms made me cry.'
158	http://www.yelp.com//biz/morrison-los-angeles	Morrison	stars_4	278	$$	gastropubs	Atwater Village	3179 Los Feliz Blvd	Los Angeles	90039	(323) 667-1839	'Warm Bread Pudding W/Caramel Sauce - A-M-A-Z-I-N-G. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I had the Duck Mac-n-Cheese and the Scotch Egg. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Happy hour is great too, 3-6 every day.'
159	http://www.yelp.com//biz/louies-of-mar-vista-los-angeles	Louie\xe2\x80\x99s of Mar Vista	stars_4	137	$$	newamerican	Mar Vista	3817 Grand View Ave	Los Angeles	90066	(310) 915-5300	'Kahlua Pig Monte Cristo Egg Rolls ($9) are like wOw. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The bacon fries and bread pudding were addicting. \xc2\xa0\xe2\x80\xa2 \xc2\xa0To finish, we had to try the Bread Pudding with Salted Caramel.'
160	http://www.yelp.com//biz/blue-palms-brewhouse-los-angeles	Blue Palms Brewhouse	stars_4	471	$$	gastropubs, pubs	Hollywood	6124 Hollywood Blvd	Los Angeles	90028	(323) 464-2337	"The Lobster Mac and Cheese is delicious and Good Beer Selection. \xc2\xa0\xe2\x80\xa2 \xc2\xa0They have the best sweet potato fries I've ever eaten as well. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Great beer selection and knowledgeable staff."
161	http://www.yelp.com//biz/pingtung-eat-in-market-los-angeles	PINGTUNG Eat-in Market	stars_4	244	$$	asianfusion, dimsum, sandwiches	Fairfax	7455 Melrose Ave	Los Angeles	90046	(323) 866-1866	'The spicy crystal shrimp dumplings are BOMB. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Such a cute place, back patio is sooo relaxing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The scallion pancake was tasty and not greasy.'
162	http://www.yelp.com//biz/ink-los-angeles-2	Ink	stars_4	1093	$$$$	newamerican	Beverly Grove	8360 Melrose Ave	Los Angeles	90069	(323) 651-5866	'Egg yolk gnocchi with mushroom \xc2\xa0- Another amazing dish. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Thank you Michael Voltaggio for an amazing taste bud adventure. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Beef Tartare-fantastic beef flavor, horseradish intense \xc2\xa0A.'
163	http://www.yelp.com//biz/mikes-deli-los-angeles	Mike\xe2\x80\x99s Deli	stars_4_half	219	$	delis, salad, sandwiches	View Park/Windsor Hills	4859 W Slauson Ave	Los Angeles	90056	(323) 298-5960	"and if you know Boar's Head, you know their ish is top notch. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My personal favorite is the turkey club on squaw bread. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Try the turkey club on a croissant, it's excellent and huge."
164	http://www.yelp.com//biz/gang-nam-tofu-los-angeles	Gang Nam Tofu	stars_4_half	139	$$	korean, bbq, soup	Hollywood	6909 Melrose Ave	Los Angeles	90036	(323) 965-8638	"The selection of banchan was amazing and wonderfully seasoned. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Digging the wide array of side dishes + soon tofu soup. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Seafood pancake is the best I've had, hands down."
165	http://www.yelp.com//biz/joans-on-third-los-angeles	Joan\xe2\x80\x99s on Third	stars_4	1311	$$	gourmet, bakeries, breakfast_brunch	Beverly Grove	8350 W 3rd St	Los Angeles	90048	(323) 655-2285	"The short rib sandwich is definitely a must try. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I can't wait to go back to get Joan's Cupcakes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I particularly love the Chinese Chicken Salad and the Salad Trio."
166	http://www.yelp.com//biz/california-chicken-cafe-los-angeles	California Chicken Cafe	stars_4	444	$	newamerican	Hollywood	6805 Melrose Ave	Los Angeles	90038	(323) 935-5877	"I always get the Chinese Chicken Salad ($9.50)- it's the best. \xc2\xa0\xe2\x80\xa2 \xc2\xa0But I also LOVE the Rotisserie chicken melts off the bone. \xc2\xa0\xe2\x80\xa2 \xc2\xa0If I'm feeling crazy I get a side of the roasted potatoes."
167	http://www.yelp.com//biz/mexicali-taco-and-co-los-angeles-2	Mexicali Taco &amp; Co	stars_4	328	$	mexican	Chinatown	702 N Figueroa St	Los Angeles	90012	(213) 613-0416	'My absolute favorite thing I had was the Vampiro with chicken. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The salsa bar is super fresh, wonderful guacamole salsa. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The pollo and carne asada are both excellent.'
168	http://www.yelp.com//biz/the-addiction-bistro-los-angeles-2	The Addiction Bistro	stars_4	550	$$	gluten_free, burgers, italian	Beverly Grove	408 N La Cienega Blvd	Los Angeles	90048	(323) 203-1793	"Had the WeHo burger, prime rib chili fries and both were amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I topped off my meal with the homemade ice cream. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I haven't tried the whole menu, but the hot dogs are wonderful."
169	http://www.yelp.com//biz/los-molcajetes-los-angeles-6	Los Molcajetes	stars_4_half	64	$	latin	Westlake	1800 W 8th St	Los Angeles	90057	(213) 388-8994	'this place is hands down the best pupuseria i have been to so far in... \xc2\xa0\xe2\x80\xa2 \xc2\xa0My favorite ones are the revuelata, frijole, and queso con loroco. \xc2\xa0\xe2\x80\xa2 \xc2\xa0They also have good empanadas de leche and\xe2\x80\xa6'
170	http://www.yelp.com//biz/mariscos-4-vientos-los-angeles	Mariscos 4 Vientos	stars_4_half	244	$	mexican, foodstands, seafood	Boyle Heights	3000 E Olympic Blvd	Los Angeles	90023	(323) 266-4045	"Hands down the best shrimp tacos in Los Angeles. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I can't wait to try the agua chile next time around. \xc2\xa0\xe2\x80\xa2 \xc2\xa0TOSTADA MIXTA - PURE SEAFOOD GOODNESS - MUST HAVE TOP CHOICE."
171	http://www.yelp.com//biz/hyperion-public-los-angeles	Hyperion Public	stars_4	251	$$	gastropubs, newamerican, breakfast_brunch	Silver Lake	2538 Hyperion Ave	Los Angeles	90027	(323) 761-6440	'The truffle mac and cheese was soooo yummy. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Next time I am going to try the Salted Caramel Pie. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Do me a favor and order the avocado fries.'
172	http://www.yelp.com//biz/messhall-los-angeles-2	MESSHALL	stars_3_half	507	$$	tradamerican, gastropubs	Los Feliz	4500 Los Feliz Blvd	Los Angeles	90027	(323) 660-6377	"I had the kale salad and corn fritters, all of it was good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0On Tuesdays they have $5.00 draft craft beers and $1.00 oysters. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I love the cocktails - and don't miss the banana creme pie."
173	http://www.yelp.com//biz/restaurant-komasa-los-angeles	Restaurant Komasa	stars_4	890	$$	sushi, japanese	Little Tokyo, Downtown	351 E 2nd St	Los Angeles	90012	(213) 680-1792	'Old favorites include the salmon and sweet shrimp nigiri. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Love the spicy tuna - everything is so fresh and prices are good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Fresh sashimi and great value through and through.'
174	http://www.yelp.com//biz/c-and-m-cafe-los-angeles	C&amp;M Cafe	stars_4_half	173	$	cafes, coffee, delis	Palms	3272 Motor Ave	Los Angeles	90034	(310) 694-1516	'OMG The Eggsential Breakfast Sandwich is incredible. \xc2\xa0\xe2\x80\xa2 \xc2\xa0cinnamon roll french toast sandwich,organic egg, applewood smoked... \xc2\xa0\xe2\x80\xa2 \xc2\xa0But I hope I will return, especially to try the Ginger\xe2\x80\xa6'
175	http://www.yelp.com//biz/forage-los-angeles	Forage	stars_4	587	$$	newamerican, catering	Silver Lake	3823 W Sunset Blvd	Los Angeles	90026	(323) 663-6885	"BEST pork belly sandwich I've ever had, hands down. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Mac and cheese is amazing and I LOVE the kale/arugala salad. \xc2\xa0\xe2\x80\xa2 \xc2\xa0awesome that they have cookies and cakes plus blue bottle coffee."
176	http://www.yelp.com//biz/nachos-tacos-y-tortas-los-angeles	Nacho\xe2\x80\x99s Tacos Y Tortas	stars_4_half	43	$	foodtrucks, mexican	Hollywood		Los Angeles	90038	(323) 365-5347	'One of the best taco truck I have ever been to. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I mean we all know Al Pastor best of the taco meats but this AL... \xc2\xa0\xe2\x80\xa2 \xc2\xa0I cant wait to try my carne asada burrito but after tasting those\xe2\x80\xa6'
177	http://www.yelp.com//biz/philippe-the-original-los-angeles	Philippe the Original	stars_4	3724	$	sandwiches, breakfast_brunch, french	Chinatown	1001 N Alameda St	Los Angeles	90012	(213) 628-3781	"Love the roast beef sandwiches always get them double dipped. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The cheesecake and potato salad are both awesome sides. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I can't stress how amazing their lamb sandwiches are."
178	http://www.yelp.com//biz/taqueria-los-anaya-los-angeles	Taqueria Los Anaya	stars_4_half	286	$	mexican	West Adams	4651 W Adams Blvd	Los Angeles	90016	(323) 731-4070	'Lengua tacos were perfect, tender meet and perfect spices. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My husband LOVES the carne asada burrito here. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Homemade bread pudding with caramel sauce.'
179	http://www.yelp.com//biz/myung-dong-kyoja-los-angeles	Myung Dong Kyoja	stars_4	577	$	korean	Koreatown, Wilshire Center	3630 Wilshire Blvd	Los Angeles	90010	(213) 385-7789	'I am a huge fan of kal gook soo and it was soooo good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The dumplings are plump little juicy pillows of goodness. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Red kimchi is too spice but white kimchi is delicious.'
180	http://www.yelp.com//biz/guelaguetza-restaurante-los-angeles	Guelaguetza Restaurante	stars_4	601	$$	mexican	Harvard Heights	3014 W Olympic Blvd	Los Angeles	90006	(213) 427-0608	"I highly recommend this to anyone who loves mole or Oaxacan good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Can't wait to get back and try out more of their Oaxacan dishes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I definitely recommend for anyone to get the\xe2\x80\xa6"
181	http://www.yelp.com//biz/bento-man-los-angeles	Bento Man	stars_4	107	$	japanese	Harvard Heights	1500 S Western Ave	Los Angeles	90006	(323) 733-5316	"Lunch for under 10$ the curry is great and katsudon is amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Bento-man's katsudon comfort food is delicious, and it's sold for a... \xc2\xa0\xe2\x80\xa2 \xc2\xa0...the mini bowls of curry and teriyaki and you\xe2\x80\xa6"
182	http://www.yelp.com//biz/the-boiling-crab-los-angeles	The Boiling Crab	stars_4	1204	$$	seafood, cajun	Koreatown, Wilshire Center	3377 Wilshire Blvd	Los Angeles	90017	(213) 389-2722	'I always get the Whole Sha-bang medium and it never disappoints. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I love the king crab legs and get them every time. \xc2\xa0\xe2\x80\xa2 \xc2\xa0It is amazing i always get crawfish and shrimp with it.'
183	http://www.yelp.com//biz/lemon-poppy-kitchen-los-angeles	Lemon Poppy Kitchen	stars_4	218	$	cafes, breakfast_brunch, coffee	Glassell Park	3324 Verdugo Rd	Los Angeles	90065	(323) 739-0012	"If you like sweet potatoes, you'll love their Sweet potato hash. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Loved the red pepper Plachinta, Plum cake, and coffee. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The polenta cakes are seasoned with herbs and great with the\xe2\x80\xa6"
184	http://www.yelp.com//biz/monte-52-los-angeles	Monte 52	stars_4_half	68	$	sandwiches	Highland Park	5200 Monte Vista St	Los Angeles	90042	(818) 626-0822	'Apparently, the fried chicken sandwich was "really good" as well. \xc2\xa0\xe2\x80\xa2 \xc2\xa0A great addition to my favorite corner store. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Well-priced and made with fresh, high quality ingredients.'
185	http://www.yelp.com//biz/tlt-food-los-angeles	TLT Food	stars_4	443	$$	newamerican	Westwood, UCLA	1116 Westwood Blvd	Los Angeles	90024	(310) 443-4433	'JUST GET THE AHI TUNA TACOS AND PORK BELLY NACHOS. \xc2\xa0\xe2\x80\xa2 \xc2\xa0pprk belly nachos and carnitas fries are simply amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Their blue crab grilled cheese is amazing.'
